-532 247 -192 
-535 247 -178 
-537 245 -197 
-530 242 -190 
-537 238 -200 
-537 234 -190 
-532 247 -192 
-544 245 -180 
-534 245 -193 
-518 236 -181 
-532 250 -171 
-525 250 -199 
-530 242 -180 
-534 238 -190 
-539 240 -185 
-535 250 -216 
-535 247 -174 
-525 254 -192 
-544 249 -197 
-526 234 -193 
-528 258 -181 
-543 240 -195 
-532 250 -188 
-526 242 -190 
-528 243 -185 
-518 229 -195 
-537 234 -197 
-532 247 -181 
-546 243 -181 
-546 236 -185 
-528 240 -192 
-534 216 -186 
-530 242 -190 
-535 243 -188 
-526 242 -176 
-541 245 -190 
-544 238 -200 
-525 233 -192 
-534 242 -186 
-525 240 -178 
-548 238 -186 
-539 233 -185 
-523 252 -193 
-534 256 -183 
-535 240 -188 
-544 263 -197 
-535 247 -199 
-525 233 -185 
-528 247 -192 
-528 261 -181 
-530 249 -183 
-523 238 -186 
-537 242 -193 
-534 249 -166 
-543 243 -178 
-544 238 -193 
-534 234 -193 
-530 234 -190 
-541 256 -186 
-530 245 -200 
-539 240 -195 
-537 252 -193 
-544 242 -200 
-519 252 -183 
-526 249 -173 
-534 245 -190 
-541 238 -186 
-528 250 -192 
-541 259 -190 
-537 245 -197 
-541 252 -186 
-537 249 -190 
-546 247 -174 
-534 245 -186 
-534 256 -200 
-543 240 -188 
-537 252 -186 
-537 242 -190 
-523 249 -200 
-534 256 -197 
-541 249 -197 
-530 245 -183 
-546 236 -181 
-539 240 -181 
-528 250 -205 
-530 249 -193 
-535 243 -188 
-534 234 -176 
-535 229 -181 
-535 250 -188 
-528 240 -188 
-537 238 -197 
-530 259 -193 
-535 254 -181 
-541 245 -197 
-526 245 -190 
-535 250 -199 
-532 254 -192 
-532 247 -195 
-532 247 -188 
-539 247 -192 
-539 265 -192 
-534 252 -183 
-548 238 -190 
-530 242 -180 
-530 242 -183 
-530 242 -183 
-526 263 -197 
-532 243 -174 
-539 254 -192 
-534 245 -183 
-532 240 -178 
-537 252 -186 
-535 236 -174 
-548 249 -197 
-537 242 -200 
-530 245 -183 
-528 236 -195 
-528 258 -195 
-535 254 -195 
-525 233 -181 
-539 240 -188 
-546 243 -195 
-535 250 -192 
-528 236 -195 
-543 250 -181 
-534 238 -190 
-530 249 -197 
-541 252 -190 
-532 233 -195 
-523 242 -186 
-525 254 -195 
-537 252 -190 
-537 249 -186 
-537 249 -190 
-537 252 -180 
-534 245 -193 
-514 240 -195 
-541 234 -193 
-528 261 -178 
-539 240 -202 
-525 229 -181 
-526 252 -197 
-534 245 -190 
-525 236 -164 
-534 252 -197 
-526 234 -200 
-534 252 -186 
-525 254 -199 
-535 250 -202 
-534 249 -180 
-537 252 -193 
-537 242 -176 
-532 247 -185 
-534 242 -197 
-525 243 -192 
-541 245 -204 
-532 240 -192 
-532 236 -192 
-544 242 -193 
-530 249 -176 
-523 238 -197 
-543 247 -192 
-541 234 -200 
-519 238 -176 
-526 238 -190 
-544 242 -204 
-532 243 -199 
-534 242 -186 
-534 245 -186 
-526 245 -186 
-534 256 -193 
-530 234 -193 
-530 249 -183 
-530 245 -190 
-535 254 -202 
-539 250 -199 
-537 252 -176 
-530 245 -186 
-541 245 -183 
-526 267 -190 
-528 229 -185 
-539 247 -192 
-532 254 -192 
-539 250 -188 
-530 259 -190 
-532 243 -195 
-544 242 -186 
-548 249 -193 
-539 243 -185 
-530 238 -197 
-534 242 -183 
-535 243 -205 
-530 245 -204 
-528 254 -192 
-537 245 -180 
-541 252 -190 
-546 243 -181 
-526 234 -183 
-539 250 -185 
-537 249 -197 
-525 247 -202 
-537 245 -200 
-532 243 -181 
-523 252 -190 
-539 250 -185 
-537 256 -186 
-535 250 -185 
-539 247 -199 
-523 249 -190 
-539 236 -188 
-537 242 -183 
-543 250 -195 
-537 242 -190 
-548 249 -186 
-526 252 -186 
-537 238 -183 
-534 245 -200 
-559 252 -183 
-537 245 -176 
-543 240 -188 
-543 254 -188 
-532 250 -188 
-534 242 -200 
-537 252 -193 
-541 245 -193 
-532 247 -195 
-537 242 -193 
-541 245 -183 
-534 245 -176 
-532 265 -181 
-534 256 -180 
-537 252 -193 
-530 242 -197 
-528 250 -185 
-543 247 -188 
-530 256 -190 
-543 247 -188 
-539 247 -181 
-539 240 -171 
-534 238 -197 
-534 252 -190 
-543 247 -192 
-523 238 -176 
-550 243 -192 
-541 245 -193 
-535 243 -192 
-546 250 -188 
-535 268 -192 
-519 256 -190 
-546 240 -181 
-532 250 -185 
-535 233 -195 
-535 250 -185 
-550 250 -181 
-535 250 -192 
-532 250 -192 
-539 236 -188 
-530 263 -200 
-516 242 -193 
-539 247 -192 
-534 242 -197 
-525 236 -195 
-534 234 -190 
-532 236 -178 
-535 258 -188 
-526 249 -197 
-537 252 -180 
-523 227 -180 
-535 258 -188 
-539 247 -202 
-528 240 -188 
-537 234 -190 
-548 263 -190 
-525 247 -188 
-532 247 -181 
-534 259 -200 
-534 245 -186 
-548 256 -190 
-532 247 -185 
-544 259 -183 
-543 236 -188 
-544 267 -173 
-535 243 -195 
-523 249 -180 
-537 245 -193 
-544 263 -197 
-546 236 -188 
-535 247 -181 
-523 242 -190 
-535 236 -188 
-528 243 -195 
-544 256 -176 
-535 236 -188 
-528 243 -188 
-523 234 -176 
-532 250 -205 
-532 250 -205 
-550 240 -181 
-532 254 -195 
-534 249 -197 
-528 250 -202 
-550 240 -199 
-519 256 -186 
-530 242 -183 
-535 250 -185 
-526 242 -186 
-532 247 -188 
-530 245 -190 
-539 236 -188 
-539 254 -188 
-532 240 -195 
-534 245 -183 
-539 250 -192 
-526 252 -193 
-526 263 -186 
-535 247 -192 
-544 249 -186 
-530 234 -173 
-539 236 -188 
-555 242 -186 
-526 231 -193 
-541 242 -176 
-523 242 -193 
-537 234 -169 
-544 238 -197 
-528 233 -199 
-543 243 -212 
-526 234 -197 
-537 252 -176 
-534 249 -190 
-525 250 -192 
-537 234 -193 
-544 245 -207 
-541 238 -197 
-541 249 -193 
-532 243 -202 
-523 249 -200 
-530 242 -186 
-528 240 -188 
-535 247 -188 
-546 240 -195 
-532 243 -185 
-519 252 -190 
-530 252 -207 
-526 238 -176 
-543 243 -188 
-537 238 -180 
-537 245 -186 
-523 249 -186 
-535 236 -192 
-544 231 -200 
-532 243 -192 
-537 242 -186 
-537 242 -176 
-541 242 -190 
-534 227 -190 
-530 220 -204 
-523 249 -193 
-543 236 -185 
-534 238 -193 
-532 236 -188 
-534 234 -186 
-535 247 -188 
-532 240 -185 
-535 240 -188 
-534 231 -180 
-534 249 -193 
-532 247 -188 
-548 242 -190 
-535 250 -188 
-541 238 -180 
-539 247 -192 
-525 247 -181 
-534 238 -183 
-528 247 -192 
-537 234 -183 
-532 240 -199 
-544 252 -176 
-535 250 -202 
-532 243 -188 
-543 243 -195 
-528 243 -192 
-534 231 -173 
-530 252 -180 
-544 238 -173 
-537 252 -183 
-532 243 -209 
-532 247 -192 
-541 256 -183 
-539 243 -188 
-532 247 -178 
-532 243 -181 
-525 243 -188 
-537 252 -173 
-523 249 -193 
-534 245 -186 
-532 240 -188 
-514 243 -185 
-530 245 -193 
-539 236 -188 
-525 250 -178 
-532 254 -188 
-555 245 -190 
-525 247 -199 
-535 265 -185 
-521 233 -181 
-532 250 -181 
-537 263 -186 
-530 238 -180 
-530 245 -190 
-539 240 -192 
-525 254 -192 
-534 245 -193 
-526 238 -190 
-521 250 -178 
-541 234 -180 
-537 249 -183 
-539 243 -205 
-530 238 -193 
-541 256 -190 
-532 247 -192 
-537 249 -186 
-534 231 -193 
-541 252 -204 
-541 242 -190 
-526 242 -186 
-543 243 -185 
-532 243 -192 
-523 242 -193 
-535 250 -195 
-525 247 -199 
-535 254 -188 
-534 238 -204 
-523 249 -186 
-535 254 -199 
-537 242 -190 
-530 242 -193 
-539 243 -185 
-539 254 -185 
-530 249 -200 
-550 243 -195 
-541 252 -180 
-535 258 -188 
-546 247 -188 
-528 254 -199 
-535 225 -188 
-526 238 -186 
-535 254 -199 
-530 245 -197 
-528 233 -181 
-541 220 -186 
-526 252 -197 
-512 249 -183 
-537 249 -193 
-535 240 -188 
-525 254 -199 
-532 247 -195 
-539 240 -188 
-537 252 -186 
-526 252 -186 
-532 240 -188 
-534 245 -186 
-525 254 -181 
-548 252 -186 
-518 250 -188 
-555 242 -186 
-530 259 -197 
-532 240 -195 
-539 258 -181 
-534 259 -190 
-532 236 -195 
-530 249 -197 
-532 229 -181 
-548 242 -186 
-548 245 -197 
-539 236 -195 
-539 247 -199 
-539 243 -202 
-525 250 -202 
-530 238 -200 
-523 252 -183 
-532 243 -178 
-535 247 -199 
-532 243 -181 
-539 250 -199 
-532 254 -188 
-534 249 -186 
-541 231 -197 
-537 234 -207 
-523 238 -214 
-528 247 -185 
-548 245 -190 
-539 240 -199 
-528 233 -185 
-523 238 -190 
-530 238 -193 
-526 242 -204 
-535 254 -181 
-532 243 -174 
-534 231 -183 
-541 234 -190 
-518 247 -188 
-523 252 -190 
-530 242 -197 
-525 240 -192 
-534 245 -183 
-526 252 -193 
-532 236 -188 
-532 247 -192 
-528 229 -185 
-530 245 -193 
-528 250 -188 
-534 245 -193 
-514 250 -185 
-519 242 -190 
-535 250 -185 
-535 258 -188 
-548 249 -190 
-509 238 -193 
-532 236 -188 
-534 249 -190 
-535 236 -192 
-535 240 -185 
-523 242 -193 
-525 250 -199 
-530 245 -190 
-532 247 -202 
-530 256 -186 
-530 249 -183 
-530 245 -190 
-521 240 -195 
-526 242 -193 
-528 243 -202 
-523 252 -197 
-532 240 -188 
-532 229 -185 
-532 247 -192 
-532 243 -195 
-543 243 -192 
-530 238 -190 
-543 254 -209 
-521 240 -181 
-543 247 -195 
-530 252 -193 
-519 242 -186 
-528 240 -199 
-534 231 -186 
-534 227 -183 
-532 240 -195 
-539 240 -192 
-539 250 -181 
-528 250 -188 
-537 242 -183 
-528 236 -192 
-535 236 -181 
-526 252 -186 
-534 263 -186 
-543 240 -192 
-546 240 -185 
-532 243 -178 
-539 243 -195 
-534 242 -200 
-532 247 -192 
-535 254 -199 
-530 242 -186 
-530 231 -180 
-537 242 -190 
-535 243 -181 
-530 256 -193 
-539 243 -178 
-534 249 -186 
-519 245 -186 
-537 252 -200 
-535 247 -199 
-532 243 -195 
-534 242 -183 
-535 247 -188 
-541 231 -176 
-537 242 -193 
-526 245 -193 
-523 249 -183 
-535 229 -195 
-543 229 -181 
-534 252 -186 
-541 249 -200 
-526 245 -183 
-537 252 -193 
-530 245 -190 
-548 242 -186 
-525 258 -181 
-539 250 -185 
-534 263 -200 
-532 236 -181 
-537 242 -186 
-543 247 -192 
-535 243 -188 
-532 243 -185 
-535 247 -174 
-539 254 -202 
-535 250 -202 
-537 249 -197 
-539 258 -181 
-539 261 -195 
-543 233 -199 
-532 254 -188 
-537 245 -190 
-532 254 -195 
-535 236 -195 
-532 250 -195 
-530 270 -197 
-539 240 -185 
-537 238 -190 
-526 249 -193 
-525 233 -185 
-534 231 -186 
-528 243 -199 
-523 245 -186 
-532 247 -192 
-528 243 -188 
-543 243 -188 
-525 250 -185 
-537 238 -180 
-543 236 -185 
-521 243 -192 
-535 250 -192 
-541 256 -186 
-541 242 -197 
-537 249 -180 
-534 252 -207 
-539 240 -192 
-534 252 -193 
-519 245 -186 
-534 263 -186 
-534 252 -193 
-523 249 -197 
-528 254 -195 
-544 245 -197 
-543 247 -185 
-534 231 -186 
-534 249 -190 
-526 245 -197 
-546 240 -181 
-526 234 -207 
-539 247 -195 
-528 240 -195 
-537 234 -186 
-528 236 -185 
-535 243 -192 
-521 233 -192 
-548 242 -183 
-530 252 -190 
-532 243 -202 
-526 263 -190 
-539 243 -188 
-535 250 -185 
-519 245 -183 
-553 247 -195 
-551 252 -190 
-528 240 -185 
-523 252 -193 
-532 250 -192 
-534 242 -197 
-521 233 -185 
-525 250 -188 
-530 249 -190 
-537 242 -186 
-534 242 -186 
-544 249 -183 
-550 250 -199 
-532 243 -185 
-532 254 -195 
-537 242 -190 
-539 243 -205 
-534 245 -193 
-537 238 -190 
-534 267 -197 
-537 252 -186 
-537 231 -197 
-541 245 -193 
-537 249 -193 
-530 242 -186 
-541 242 -186 
-528 243 -188 
-519 245 -193 
-544 249 -190 
-523 256 -193 
-521 247 -185 
