-473 87 -155 
-478 96 -157 
-480 105 -162 
-470 102 -152 
-484 102 -173 
-484 91 -176 
-482 104 -168 
-475 86 -161 
-473 109 -159 
-480 105 -169 
-468 93 -150 
-478 93 -164 
-478 104 -157 
-487 105 -166 
-491 98 -152 
-475 100 -161 
-475 96 -157 
-480 102 -155 
-477 98 -155 
-482 96 -157 
-478 107 -157 
-475 96 -147 
-489 111 -157 
-470 112 -166 
-475 121 -157 
-457 154 -154 
-455 152 -159 
-471 143 -154 
-466 156 -152 
-462 138 -173 
-455 156 -155 
-448 145 -145 
-457 136 -161 
-453 150 -161 
-462 152 -162 
-441 163 -162 
-470 159 -166 
-461 143 -168 
-459 145 -155 
-461 154 -161 
-482 150 -150 
-452 148 -155 
-455 148 -169 
-453 143 -168 
-457 150 -154 
-459 152 -166 
-462 152 -162 
-461 154 -157 
-461 154 -161 
-468 139 -161 
-464 136 -171 
-459 163 -166 
-464 143 -157 
-466 134 -169 
-464 164 -157 
-466 156 -173 
-459 156 -162 
-461 150 -150 
-459 152 -155 
-470 148 -152 
-478 147 -157 
-457 154 -171 
-466 156 -159 
-455 141 -162 
-452 138 -152 
-466 141 -159 
-452 163 -169 
-457 157 -157 
-457 154 -161 
-470 141 -159 
-446 143 -157 
-466 163 -159 
-452 145 -169 
-453 136 -164 
-461 147 -171 
-464 147 -164 
-457 157 -164 
-470 152 -169 
-455 148 -169 
-468 139 -161 
-452 141 -166 
-466 145 -173 
-473 152 -162 
-455 141 -169 
-471 147 -171 
-453 161 -157 
-461 147 -161 
-450 150 -161 
-471 157 -164 
-453 150 -174 
-461 147 -164 
-457 132 -161 
-448 141 -162 
-457 157 -171 
-471 161 -147 
-457 150 -150 
-448 152 -159 
-453 147 -161 
-459 141 -162 
-461 150 -161 
-470 148 -159 
-459 141 -169 
-464 147 -150 
-464 143 -168 
-452 138 -159 
-452 148 -162 
-462 152 -162 
-470 148 -155 
-462 152 -162 
-464 147 -154 
-464 150 -154 
-473 159 -166 
-464 154 -150 
-464 150 -164 
-462 148 -149 
-459 156 -155 
-468 150 -164 
-455 148 -162 
-450 161 -154 
-464 139 -157 
-457 139 -154 
-468 147 -164 
-466 141 -159 
-471 164 -150 
-470 141 -155 
-459 145 -162 
-464 139 -171 
-455 141 -159 
-478 143 -154 
-446 154 -161 
-459 152 -162 
-462 152 -162 
-468 154 -168 
-470 159 -169 
-471 147 -164 
-473 156 -176 
-446 143 -147 
-473 141 -149 
-462 145 -159 
-462 166 -145 
-468 157 -157 
-450 150 -161 
-459 148 -169 
-459 159 -169 
-441 148 -159 
-452 145 -155 
-461 147 -168 
-457 143 -154 
-478 143 -164 
-453 157 -150 
-466 156 -149 
-453 150 -154 
-468 143 -154 
-453 147 -154 
-471 136 -168 
-462 166 -155 
-462 152 -155 
-455 141 -173 
-461 139 -157 
-470 159 -162 
-466 152 -162 
-453 164 -157 
-462 134 -152 
-450 150 -164 
-452 156 -166 
-471 150 -174 
-461 157 -157 
-448 134 -155 
-459 145 -145 
-466 148 -149 
-461 150 -157 
-464 150 -164 
-450 143 -161 
-461 147 -161 
-462 152 -149 
-461 150 -164 
-457 150 -174 
-459 152 -166 
-448 148 -162 
-461 150 -164 
-457 150 -154 
-452 152 -173 
-461 150 -174 
-455 152 -155 
-452 156 -169 
-462 152 -162 
-453 154 -161 
-468 129 -157 
-471 147 -157 
-443 161 -154 
-466 159 -159 
-455 152 -155 
-468 143 -161 
-453 157 -157 
-439 150 -164 
-470 152 -155 
-471 143 -147 
-468 132 -168 
-461 157 -154 
-455 152 -162 
-448 156 -162 
-457 157 -157 
-448 148 -166 
-461 161 -161 
-470 163 -155 
-448 152 -155 
-468 147 -168 
-462 138 -162 
-462 152 -155 
-468 150 -157 
-462 148 -169 
-459 156 -162 
-462 148 -152 
-455 141 -159 
-464 139 -154 
-455 141 -166 
-457 147 -168 
-468 139 -157 
-462 145 -155 
-453 154 -168 
-473 145 -159 
-468 129 -157 
-455 148 -159 
-453 147 -171 
-455 148 -159 
-453 147 -164 
-455 148 -169 
-459 152 -152 
-462 148 -152 
